X, Y, Z, Red, Green, Blue, Gray,
107.117,294.9475639,95.811181,0.000447174,0.114476563,29.306,2.343493343,
107.117,294.9475639,95.856937,0.000753357,0.192859375,49.372,3.948097773,
107.117,294.9475639,95.868834,0.000414703,0.106164063,27.178,2.173324988,
107.117,294.9475639,95.883476,0.000587097,0.150296875,38.476,3.076784613,
107.117,294.9475639,95.910015,0.021340637,5.463203125,118.58,111.8393135,
107.117,294.9475639,95.935639,0.000522003,0.133632813,34.21,2.735648238,
107.117,294.9475639,95.950281,0.000503571,0.128914063,33.002,2.639048909,
107.117,294.9475639,95.964923,0.000506348,0.129625,33.184,2.653602781,
107.117,294.9475639,96.049115,0.004705688,1.20465625,52.392,24.66097725,
107.117,294.9475639,96.18181,0.000440201,0.112691406,28.849,2.306948729,
107.117,294.9475639,96.191876,0.001135239,0.290621094,74.399,5.94941518,
107.117,294.9475639,96.202858,0.001358276,0.34771875,89.016,7.118283063,
107.117,294.9475639,96.341043,0.000545273,0.139589844,35.735,2.857596896,
107.1020833,294.9475722,95.77,0.03991362,10.21788672,55.779,209.1742535,
107.1020833,294.9475722,95.797228,0.000600632,0.153761719,39.363,3.14771475,
107.1020833,294.9475722,95.80474,0.000764236,0.195644531,50.085,4.005113769,
107.1020833,294.9475722,95.812251,0.000459503,0.117632813,30.114,2.40810614,
107.1020833,294.9475722,95.819762,0.000569412,0.145769531,37.317,2.984103634,
107.1020833,294.9475722,95.827274,0.000444382,0.113761719,29.123,2.328859504,
107.1020833,294.9475722,95.843235,0.000488663,0.125097656,32.025,2.560921802,
107.1020833,294.9475722,95.857319,0.000845032,0.216328125,55.38,4.4285355,
107.1020833,294.9475722,95.880792,0.000474655,0.121511719,31.107,2.487512708,
107.1020833,294.9475722,95.909898,0.021745819,5.566929688,145.134,113.9627395,
107.1020833,294.9475722,95.959661,0.000483292,0.123722656,31.673,2.532773653,
107.1020833,294.9475722,96.031019,0.00045784,0.117207031,30.005,2.39938981,
107.1020833,294.9475722,96.049797,0.005165619,1.322398438,82.534,27.07132244,
107.1020833,294.9475722,96.178429,0.000579727,0.148410156,37.993,3.038160875,
107.1020833,294.9475722,96.190635,0.000990707,0.253621094,64.927,5.191974077,
107.1020833,294.9475722,96.206596,0.001351318,0.3459375,88.56,7.081818416,
107.1020833,294.9475722,96.320205,0.000415924,0.106476563,27.258,2.179722294,
107.1020833,294.9475722,96.33335,0.000477753,0.122304688,31.31,2.503745874,
107.1020833,294.9475722,96.344617,0.000849915,0.217578125,55.7,4.454124726,
107.0871667,294.9475805,95.77,0.039215286,10.03911328,10.013,205.5145144,
107.0871667,294.9475805,95.796285,0.000700668,0.179371094,45.919,3.671974027,
107.0871667,294.9475805,95.803536,0.000761551,0.194957031,49.909,3.991039694,
107.0871667,294.9475805,95.810787,0.000452057,0.115726563,29.626,2.36908257,
107.0871667,294.9475805,95.818038,0.00051799,0.132605469,33.947,2.714617093,
107.0871667,294.9475805,95.839792,0.000575912,0.147433594,37.743,3.018169292,
107.0871667,294.9475805,95.851575,0.000575287,0.147273438,37.702,3.014890672,
107.0871667,294.9475805,95.860639,0.000948776,0.242886719,62.179,4.972226595,
107.0871667,294.9475805,95.876047,0.000550369,0.140894531,36.069,2.884305651,
107.0871667,294.9475805,95.883298,0.00049794,0.127472656,32.633,2.609541332,
107.0871667,294.9475805,95.91049,0.021527588,5.5110625,130.832,112.819061,
107.0871667,294.9475805,95.929524,0.000688202,0.176179688,45.102,3.606641533,
107.0871667,294.9475805,96.050073,0.004724625,1.209503906,53.633,24.76021546,
107.0871667,294.9475805,96.190563,0.001143814,0.292816406,74.961,5.994356258,
107.0871667,294.9475805,96.205972,0.001520737,0.389308594,99.663,7.969684607,
107.0871667,294.9475805,96.220474,0.000472687,0.121007813,30.978,2.477197051,
107.0871667,294.9475805,96.347368,0.00071048,0.181882813,46.562,3.723392379,
107.0871667,294.9475805,96.767931,0.000443771,0.113605469,29.083,2.325660851,
107.07225,294.9475889,95.77,0.038862396,9.948773438,242.886,203.665133,
107.07225,294.9475889,95.796098,0.000819717,0.209847656,53.721,4.295871354,
107.07225,294.9475889,95.802398,0.00058342,0.149355469,38.235,3.057512727,
107.07225,294.9475889,95.810497,0.000506439,0.129648438,33.19,2.654082579,
107.07225,294.9475889,95.818597,0.000418549,0.107148438,27.43,2.193476503,
107.07225,294.9475889,95.823996,0.000480865,0.123101563,31.514,2.520059006,
107.07225,294.9475889,95.839295,0.000461777,0.118214844,30.263,2.420021124,
107.07225,294.9475889,95.849195,0.000611435,0.156527344,40.071,3.204330914,
107.07225,294.9475889,95.859094,0.000909546,0.23284375,59.608,4.766633154,
107.07225,294.9475889,95.868093,0.000466873,0.119519531,30.597,2.446729879,
107.07225,294.9475889,95.875293,0.000510696,0.130738281,33.469,2.676393186,
107.07225,294.9475889,95.882492,0.000484879,0.124128906,31.777,2.541090151,
107.07225,294.9475889,95.890592,0.00149231,0.38203125,97.8,7.820707329,
107.07225,294.9475889,95.90949,0.021503754,5.504960938,129.27,112.6941536,
107.07225,294.9475889,95.964386,0.000533386,0.136546875,34.956,2.795303123,
107.07225,294.9475889,96.04988,0.004744736,1.214652344,54.951,24.86561109,
107.07225,294.9475889,96.19297,0.001148697,0.294066406,75.281,6.019945485,
107.07225,294.9475889,96.204669,0.001650284,0.422472656,108.153,8.64859877,
107.07225,294.9475889,96.345959,0.000522095,0.13365625,34.216,2.736128036,
107.0573333,294.9475972,95.77,0.029090027,7.447046875,114.444,152.451335,
107.0573333,294.9475972,95.796285,0.000508469,0.130167969,33.323,2.664718101,
107.0573333,294.9475972,95.803537,0.000526398,0.134757813,34.498,2.758678542,
107.0573333,294.9475972,95.814413,0.001396729,0.3575625,91.536,7.319798221,
107.0573333,294.9475972,95.839792,0.00036676,0.093890625,24.036,1.922070771,
107.0573333,294.9475972,95.847949,0.000417191,0.106800781,27.341,2.1863595,
107.0573333,294.9475972,95.860639,0.000490967,0.1256875,32.176,2.572996718,
107.0573333,294.9475972,95.876047,0.00037149,0.095101563,24.346,1.946860334,
107.0573333,294.9475972,95.883299,0.000369125,0.094496094,24.191,1.934465552,
107.0573333,294.9475972,95.891456,0.000688766,0.176324219,45.139,3.609600288,
107.0573333,294.9475972,95.91049,0.011770905,3.013351563,3.418,61.68746837,
107.0573333,294.9475972,95.937682,0.000317764,0.081347656,20.825,1.665298877,
107.0573333,294.9475972,96.05098,0.002528839,0.647382813,165.73,13.2528203,
107.0573333,294.9475972,96.155214,0.000428421,0.109675781,28.077,2.245214721,
107.0573333,294.9475972,96.19147,0.000650253,0.166464844,42.615,3.407765264,
107.0573333,294.9475972,96.205972,0.000666931,0.170734375,43.708,3.495168466,
107.0424167,294.9476055,95.77,0.01369751,3.5065625,129.68,71.78417745,
107.0424167,294.9476055,95.788832,0.000554153,0.141863281,36.317,2.904137301,
107.0424167,294.9476055,95.796006,0.000267319,0.068433594,17.519,1.400930181,
107.0424167,294.9476055,95.80318,0.000167282,0.042824219,10.963,0.876670904,
107.0424167,294.9476055,95.809457,0.00019313,0.049441406,12.657,1.012133872,
107.0424167,294.9476055,95.822908,0.000154709,0.039605469,10.139,0.810778646,
107.0424167,294.9476055,95.838153,0.000161209,0.041269531,10.565,0.844844304,
107.0424167,294.9476055,95.961903,0.000454102,0.11625,29.76,2.379798058,
107.0424167,294.9476055,96.032746,0.000523041,0.133898438,34.278,2.741085949,
107.0424167,294.9476055,96.054268,0.000884979,0.226554688,57.998,4.637887358,
107.0424167,294.9476055,96.068616,0.000583023,0.149253906,38.209,3.055433603,
107.0424167,294.9476055,96.079377,0.000192886,0.049378906,12.641,1.01085441,
107.0275,294.9476139,95.77,0.012991348,3.325785156,83.401,68.08341555,
107.0275,294.9476139,95.791624,0.000358276,0.09171875,23.48,1.87760949,
107.0275,294.9476139,95.799733,0.000309158,0.079144531,20.261,1.620197865,
107.0275,294.9476139,95.807842,0.000279083,0.071445313,18.29,1.462584223,
107.0275,294.9476139,95.81505,0.000161942,0.041457031,10.613,0.848682688,
107.0275,294.9476139,95.822258,0.000251572,0.064402344,16.487,1.318404926,
107.0275,294.9476139,95.830367,0.00017981,0.04603125,11.784,0.942323263,
107.0275,294.9476139,95.852892,0.000185486,0.047484375,12.156,0.972070739,
107.0275,294.9476139,95.95831,0.000274292,0.07021875,17.976,1.437474795,
107.0275,294.9476139,95.995251,0.000148773,0.038085938,9.75,0.779671743,
107.0275,294.9476139,96.03039,0.000675583,0.172949219,44.275,3.540509376,
107.0275,294.9476139,96.051113,0.001566544,0.401035156,102.665,8.209743537,
107.0275,294.9476139,96.06643,0.000324982,0.083195313,21.298,1.703122952,
107.0125833,294.9476222,95.77,0.014211838,3.638230469,163.387,74.47960263,
107.0125833,294.9476222,95.794671,0.000184341,0.047191406,12.081,0.966073264,
107.0125833,294.9476222,95.816699,0.00358313,0.91728125,234.824,18.77801409,
107.0125833,294.9476222,95.834322,0.000160675,0.041132813,10.53,0.842045482,
107.0125833,294.9476222,95.842252,0.000160568,0.041105469,10.523,0.841485718,
107.0125833,294.9476222,95.881021,0.000152939,0.039152344,10.023,0.801502552,
107.0125833,294.9476222,95.907455,0.004154266,1.063492188,16.254,21.77115392,
107.0125833,294.9476222,96.01407,0.000172714,0.044214844,11.319,0.905138919,
107.0125833,294.9476222,96.045791,0.000556244,0.142398438,36.454,2.915092689,
107.0125833,294.9476222,96.077511,0.00041861,0.107164063,27.434,2.193796369,
107.0125833,294.9476222,96.105707,0.00040535,0.103769531,26.565,2.124305626,
107.0125833,294.9476222,96.11628,0.00029866,0.076457031,19.573,1.565181028,
107.0125833,294.9476222,96.128616,0.000355225,0.0909375,23.28,1.861616223,
107.0125833,294.9476222,96.136546,0.000330887,0.084707031,21.685,1.734069923,
107.0125833,294.9476222,96.150644,0.001742279,0.446023438,114.182,9.13071579,
107.0125833,294.9476222,96.172672,0.00018924,0.048445313,12.402,0.991742457,
107.0125833,294.9476222,96.20263,0.000375381,0.096097656,24.601,1.967251748,
107.0125833,294.9476222,96.28898,0.000306213,0.078390625,20.068,1.604764363,
106.9976667,294.9476305,95.77,0.041818451,10.70552344,180.614,219.1568507,
106.9976667,294.9476305,95.795792,0.000728409,0.186472656,47.737,3.81735282,
106.9976667,294.9476305,95.802907,0.000617111,0.157980469,40.443,3.23407839,
106.9976667,294.9476305,95.817137,0.00053363,0.136609375,34.972,2.796582584,
106.9976667,294.9476305,95.848266,0.000543839,0.139222656,35.641,2.85008006,
106.9976667,294.9476305,95.858049,0.000582687,0.149167969,38.187,3.053674343,
106.9976667,294.9476305,95.866943,0.000658707,0.168628906,43.169,3.452066612,
106.9976667,294.9476305,95.881173,0.000576721,0.147640625,37.796,3.022407507,
106.9976667,294.9476305,95.907855,0.018931473,4.846457031,216.693,99.2136691,
106.9976667,294.9476305,95.921195,0.005521912,1.413609375,105.884,28.93853631,
106.9976667,294.9476305,95.936315,0.000450272,0.115269531,29.509,2.359726509,
106.9976667,294.9476305,96.045709,0.002968445,0.759921875,194.54,15.55665035,
106.9976667,294.9476305,96.058161,0.001756577,0.449683594,115.119,9.205644243,
106.9976667,294.9476305,96.180896,0.000571136,0.146210938,37.43,2.993139829,
106.9976667,294.9476305,96.195126,0.000617599,0.158105469,40.475,3.236637312,
106.9976667,294.9476305,96.20402,0.000874878,0.22396875,57.336,4.584949646,
106.98275,294.9476389,95.77,0.042746948,10.94321875,241.464,224.022802,
106.98275,294.9476389,95.795905,0.000954468,0.24434375,62.552,5.002054037,
106.98275,294.9476389,95.803307,0.000614059,0.157199219,40.243,3.218085123,
106.98275,294.9476389,95.810708,0.000577255,0.147777344,37.831,3.025206329,
106.98275,294.9476389,95.81811,0.000534424,0.1368125,35.024,2.800740833,
106.98275,294.9476389,95.824586,0.000510468,0.130679688,33.454,2.675193691,
106.98275,294.9476389,95.832912,0.000507507,0.129921875,33.26,2.659680222,
106.98275,294.9476389,95.847715,0.000643387,0.164707031,42.165,3.371780414,
106.98275,294.9476389,95.858817,0.000549408,0.140648438,36.006,2.879267772,
106.98275,294.9476389,95.881947,0.00054071,0.138421875,35.436,2.833686962,
106.98275,294.9476389,95.907852,0.020044846,5.131480469,33.659,105.0484925,
106.98275,294.9476389,95.921729,0.004455353,1.140570313,35.986,23.34904959,
106.98275,294.9476389,96.045703,0.00338916,0.867625,222.112,17.76148207,
106.98275,294.9476389,96.059581,0.001070557,0.2740625,70.16,5.610437896,
106.98275,294.9476389,96.115091,0.000457153,0.11703125,29.96,2.395791325,
106.98275,294.9476389,96.202058,0.000851959,0.218101563,55.834,4.464840215,
106.9678333,294.9476472,95.77,0.042602066,10.90612891,231.969,223.2635217,
106.9678333,294.9476472,95.796603,0.000798187,0.204335938,52.31,4.183038859,
106.9678333,294.9476472,95.802107,0.000601608,0.154011719,39.427,3.152832596,
106.9678333,294.9476472,95.810363,0.000769608,0.197019531,50.437,4.033261918,
106.9678333,294.9476472,95.823206,0.000744095,0.190488281,48.765,3.89955821,
106.9678333,294.9476472,95.84614,0.000501678,0.128429688,32.878,2.629133083,
106.9678333,294.9476472,95.858982,0.000604523,0.154757813,39.618,3.168106165,
106.9678333,294.9476472,95.867239,0.000483536,0.123785156,31.689,2.534053114,
106.9678333,294.9476472,95.908519,0.020192719,5.169335938,43.35,105.8234463,
106.9678333,294.9476472,95.925031,0.001133377,0.290144531,74.277,5.939659287,
106.9678333,294.9476472,95.934205,0.000509567,0.130449219,33.395,2.670475677,
106.9678333,294.9476472,96.046121,0.003593048,0.919820313,235.474,18.8299922,
106.9678333,294.9476472,96.060799,0.000706726,0.180921875,46.316,3.703720661,
106.9678333,294.9476472,96.180054,0.000482819,0.123601563,31.642,2.530294696,
106.9678333,294.9476472,96.186475,0.00051712,0.132382813,33.89,2.710059012,
106.9678333,294.9476472,96.202987,0.001203644,0.308132813,78.882,6.307904249,
106.9678333,294.9476472,96.21583,0.000452728,0.115898438,29.67,2.372601088,
106.9678333,294.9476472,96.225004,0.000536728,0.137402344,35.175,2.812815749,
106.9678333,294.9476472,96.341506,0.000578262,0.148035156,37.897,3.030484107,
106.9678333,294.9476472,96.767155,0.000438263,0.112195313,28.722,2.296793005,
106.9529167,294.9476555,95.77,0.042233124,10.81167969,207.79,221.3300157,
106.9529167,294.9476555,95.796285,0.000718719,0.183992188,47.102,3.766574198,
106.9529167,294.9476555,95.803536,0.000529114,0.135453125,34.676,2.772912549,
106.9529167,294.9476555,95.810787,0.000488937,0.125167969,32.043,2.562361196,
106.9529167,294.9476555,95.82257,0.000493881,0.126433594,32.367,2.588270287,
106.9529167,294.9476555,95.854294,0.000644211,0.164917969,42.219,3.376098596,
106.9529167,294.9476555,95.908677,0.019967758,5.111746094,28.607,104.6445026,
106.9529167,294.9476555,95.941307,0.000514526,0.13171875,33.72,2.696464735,
106.9529167,294.9476555,96.029226,0.000454102,0.11625,29.76,2.379798058,
106.9529167,294.9476555,96.047354,0.003602142,0.922148438,236.07,18.87765214,
106.9529167,294.9476555,96.182406,0.0007052,0.18053125,46.216,3.695724028,
106.9529167,294.9476555,96.191469,0.00088092,0.225515625,57.732,4.616616314,
106.9529167,294.9476555,96.204159,0.001766174,0.452140625,115.748,9.255943066,
106.9529167,294.9476555,96.220474,0.000461304,0.11809375,30.232,2.417542167,
106.9529167,294.9476555,96.342836,0.000775314,0.198480469,50.811,4.063169326,
106.938,294.9476639,95.77,0.043003677,11.00894141,2.289,225.3682356,
106.938,294.9476639,95.79733,0.000887634,0.227234375,58.172,4.6518015,
106.938,294.9476639,95.803927,0.000650024,0.16640625,42.6,3.406565769,
106.938,294.9476639,95.826545,0.000567673,0.145324219,37.203,2.974987472,
106.938,294.9476639,95.847278,0.000502823,0.128722656,32.953,2.635130558,
106.938,294.9476639,95.856702,0.000734497,0.18803125,48.136,3.849259386,
106.938,294.9476639,95.908535,0.020883713,5.346230469,88.635,109.4447216,
106.938,294.9476639,95.934923,0.000502747,0.128703125,32.948,2.634730727,
106.938,294.9476639,96.04707,0.003800446,0.972914063,249.066,19.9168946,
106.938,294.9476639,96.183721,0.00081105,0.207628906,53.153,4.250450477,
106.938,294.9476639,96.205396,0.001228607,0.314523438,80.518,6.438729169,
106.938,294.9476639,96.342989,0.000688065,0.176144531,45.093,3.605921836,
106.938,294.9641748,95.77,0.04278035,10.95176953,243.653,224.1978483,
106.938,294.9641748,95.796765,0.000778702,0.199347656,51.033,4.080921852,
106.938,294.9641748,95.804148,0.000617294,0.158027344,40.455,3.235037986,
106.938,294.9641748,95.810608,0.000579102,0.14825,37.952,3.034882255,
106.938,294.9641748,95.823529,0.000599731,0.15353125,39.304,3.142996737,
106.938,294.9641748,95.846603,0.000532867,0.136414063,34.922,2.792584267,
106.938,294.9641748,95.855832,0.000975433,0.249710938,63.926,5.111927778,
106.938,294.9641748,95.87429,0.000575012,0.147203125,37.684,3.013451278,
106.938,294.9641748,95.889057,0.001281113,0.327964844,83.959,6.713893319,
106.938,294.9641748,95.908439,0.020547379,5.260128906,66.593,107.6821037,
106.938,294.9641748,96.046877,0.003879959,0.993269531,254.277,20.33359916,
106.938,294.9641748,96.112405,0.000501953,0.1285,32.896,2.630572477,
106.938,294.9641748,96.189931,0.000506699,0.129714844,33.207,2.655442007,
106.938,294.9641748,96.204698,0.001079788,0.276425781,70.765,5.658817527,
106.938,294.9641748,96.217619,0.000484329,0.123988281,31.741,2.538211363,
106.938,294.9641748,96.344983,0.000460907,0.117992188,30.206,2.415463043,
106.9529167,294.9641665,95.77,0.04197905,10.74663672,191.139,219.9984963,
106.9529167,294.9641665,95.795822,0.000734177,0.187949219,48.115,3.847580093,
106.9529167,294.9641665,95.802946,0.000631744,0.161726563,41.402,3.310766103,
106.9529167,294.9641665,95.810069,0.000513123,0.131359375,33.628,2.689107833,
106.9529167,294.9641665,95.818083,0.000439819,0.11259375,28.824,2.304949571,
106.9529167,294.9641665,95.851919,0.000668655,0.171175781,43.821,3.504204661,
106.9529167,294.9641665,95.867947,0.0004673,0.119628906,30.625,2.448968936,
106.9529167,294.9641665,95.882194,0.000521423,0.133484375,34.172,2.732609518,
106.9529167,294.9641665,95.908907,0.019933044,5.102859375,26.332,104.4625792,
106.9529167,294.9641665,95.928496,0.000628387,0.160867188,41.182,3.293173509,
106.9529167,294.9641665,96.047813,0.003715561,0.951183594,243.503,19.47204189,
106.9529167,294.9641665,96.112815,0.000435669,0.11153125,28.552,2.283198729,
106.9529167,294.9641665,96.184939,0.001005814,0.257488281,65.917,5.271140746,
106.9529167,294.9641665,96.205419,0.001790329,0.458324219,117.331,9.382529771,
106.9529167,294.9641665,96.342545,0.000647369,0.165726563,42.426,3.392651627,
106.9678333,294.9641581,95.77,0.041753128,10.68880078,176.333,218.8145148,
106.9678333,294.9641581,95.794787,0.000707092,0.181015625,46.34,3.705639853,
106.9678333,294.9641581,95.808065,0.000586639,0.150179688,38.446,3.074385623,
106.9678333,294.9641581,95.842589,0.000453369,0.1160625,29.712,2.375959674,
106.9678333,294.9641581,95.851442,0.000689514,0.176515625,45.188,3.613518638,
106.9678333,294.9641581,95.908097,0.01945369,4.980144531,250.917,101.9504369,
106.9678333,294.9641581,96.047078,0.003410507,0.873089844,223.511,17.87335497,
106.9678333,294.9641581,96.183404,0.001072433,0.274542969,70.283,5.620273755,
106.9678333,294.9641581,96.200224,0.000432495,0.11071875,28.344,2.266565731,
106.9678333,294.9641581,96.341861,0.000466293,0.119371094,30.559,2.443691158,
106.98275,294.9641498,95.77,0.04197995,10.74686719,191.198,220.0032143,
106.98275,294.9641498,95.795975,0.00070134,0.179542969,45.963,3.675492546,
106.98275,294.9641498,95.80314,0.000580032,0.148488281,38.013,3.039760201,
106.98275,294.9641498,95.855986,0.00071991,0.184296875,47.18,3.772811572,
106.98275,294.9641498,95.908831,0.019454773,4.980421875,250.988,101.9561145,
106.98275,294.9641498,96.027062,0.000425278,0.108871094,27.871,2.228741656,
106.98275,294.9641498,96.046767,0.003355499,0.859007813,219.906,17.58507634,
106.98275,294.9641498,96.05841,0.000493027,0.126214844,32.311,2.583792173,
106.98275,294.9641498,96.184702,0.001045883,0.267746094,68.543,5.481132336,
106.98275,294.9641498,96.204407,0.00087851,0.224898438,57.574,4.603981633,
106.9976667,294.9641415,95.77,0.041966476,10.74341797,190.315,219.9326041,
106.9976667,294.9641415,95.795914,0.000744247,0.190527344,48.775,3.900357873,
106.9976667,294.9641415,95.803062,0.000738022,0.188933594,48.367,3.867731609,
106.9976667,294.9641415,95.810211,0.000607819,0.155601563,39.834,3.185378893,
106.9976667,294.9641415,95.818253,0.000483047,0.123660156,31.657,2.531494191,
106.9976667,294.9641415,95.823614,0.000489594,0.125335938,32.086,2.565799748,
106.9976667,294.9641415,95.846847,0.000615936,0.157679688,40.366,3.227920982,
106.9976667,294.9641415,95.858464,0.000835312,0.213839844,54.743,4.377596946,
106.9976667,294.9641415,95.874548,0.000586319,0.150097656,38.425,3.07270633,
106.9976667,294.9641415,95.908504,0.019287598,4.937625,240.032,101.0800033,
106.9976667,294.9641415,96.046115,0.003294159,0.843304688,215.886,17.26361168,
106.9976667,294.9641415,96.061305,0.000494202,0.126515625,32.388,2.58994958,
106.9976667,294.9641415,96.181044,0.000633148,0.162085938,41.494,3.318123005,
106.9976667,294.9641415,96.21232,0.000491837,0.125910156,32.233,2.577554799,
107.0125833,294.9641331,95.77,0.042122375,10.78332813,200.532,220.7496201,
107.0125833,294.9641331,95.795853,0.00087796,0.224757813,57.538,4.601102845,
107.0125833,294.9641331,95.802985,0.000527145,0.134949219,34.547,2.762596893,
107.0125833,294.9641331,95.810116,0.000538712,0.137910156,35.305,2.823211373,
107.0125833,294.9641331,95.817248,0.000520355,0.133210938,34.102,2.727011875,
107.0125833,294.9641331,95.83062,0.000541031,0.138503906,35.457,2.835366255,
107.0125833,294.9641331,95.846667,0.000519562,0.133007813,34.05,2.722853625,
107.0125833,294.9641331,95.858256,0.00061058,0.156308594,40.015,3.199852799,
107.0125833,294.9641331,95.873411,0.000499557,0.127886719,32.739,2.618017763,
107.0125833,294.9641331,95.881434,0.000625839,0.160214844,41.015,3.279819132,
107.0125833,294.9641331,95.908179,0.019012772,4.867269531,222.021,99.63972972,
107.0125833,294.9641331,95.922442,0.00280899,0.719101563,184.09,14.72100217,
107.0125833,294.9641331,96.046357,0.002986649,0.764582031,195.733,15.65205018,
107.0125833,294.9641331,96.059729,0.000847488,0.216957031,55.541,4.441410079,
107.0125833,294.9641331,96.113218,0.000558929,0.143085938,36.63,2.929166763,
107.0125833,294.9641331,96.179187,0.000972977,0.249082031,63.765,5.099053199,
107.0125833,294.9641331,96.202365,0.000776855,0.198875,50.912,4.071245926,
107.0275,294.9641248,95.77,0.04165477,10.66362109,169.887,218.2990518,
107.0275,294.9641248,95.795672,0.000535355,0.137050781,35.085,2.805618779,
107.0275,294.9641248,95.802754,0.000856308,0.219214844,56.119,4.48763062,
107.0275,294.9641248,95.817803,0.000569397,0.145765625,37.316,2.984023668,
107.0275,294.9641248,95.850556,0.000423431,0.108398438,27.75,2.21906573,
107.0275,294.9641248,95.858524,0.000660339,0.169046875,43.276,3.46062301,
107.0275,294.9641248,95.874458,0.000625839,0.160214844,41.015,3.279819132,
107.0275,294.9641248,95.908097,0.019152313,4.902992188,231.166,100.3710218,
107.0275,294.9641248,95.921375,0.00366745,0.938867188,240.35,19.21990804,
107.0275,294.9641248,96.045308,0.002768219,0.708664063,181.418,14.50733213,
107.0275,294.9641248,96.058586,0.001333664,0.341417969,87.403,6.989297369,
107.0275,294.9641248,96.182519,0.001350647,0.345765625,88.516,7.078299897,
107.0275,294.9641248,96.203765,0.001256882,0.321761719,82.371,6.586906783,
107.0424167,294.9641165,95.77,0.037297897,9.548261719,140.355,195.4661049,
107.0424167,294.9641165,95.796411,0.000629272,0.16109375,41.24,3.297811557,
107.0424167,294.9641165,95.802786,0.000543503,0.139136719,35.619,2.848320801,
107.0424167,294.9641165,95.810983,0.000434525,0.111238281,28.477,2.277201254,
107.0424167,294.9641165,95.819179,0.000579193,0.148273438,37.958,3.035362053,
107.0424167,294.9641165,95.853787,0.0006185,0.158335938,40.534,3.241355326,
107.0424167,294.9641165,95.907521,0.01359404,3.480074219,122.899,71.24192575,
107.0424167,294.9641165,95.933932,0.00052298,0.133882813,34.274,2.740766084,
107.0424167,294.9641165,96.045043,0.001640106,0.419867188,107.486,8.595261226,
107.0424167,294.9641165,96.2026,0.001046936,0.268015625,68.612,5.486650013,
107.0424167,294.9641165,96.341033,0.000551254,0.141121094,36.127,2.888943698,
107.0573333,294.9641081,95.77,0.01325119,3.392304688,100.43,69.44516223,
107.0573333,294.9641081,95.796412,0.000253708,0.064949219,16.627,1.329600212,
107.0573333,294.9641081,95.803698,0.000177689,0.045488281,11.645,0.931207943,
107.0573333,294.9641081,95.810983,0.000150391,0.0385,9.856,0.788148174,
107.0573333,294.9641081,95.81918,0.000143021,0.036613281,9.373,0.749524436,
107.0573333,294.9641081,95.824644,0.000180878,0.046304688,11.854,0.947920907,
107.0573333,294.9641081,95.854699,0.000214783,0.054984375,14.076,1.125606098,
107.0573333,294.9641081,95.959434,0.000218597,0.055960938,14.326,1.145597681,
107.0573333,294.9641081,95.972184,0.000668091,0.17103125,43.784,3.501245907,
107.0573333,294.9641081,96.008614,0.000156509,0.040066406,10.257,0.820214674,
107.0573333,294.9641081,96.025918,0.000307571,0.078738281,20.157,1.611881366,
107.0573333,294.9641081,96.037757,0.000339828,0.086996094,22.271,1.780930193,
107.0573333,294.9641081,96.050508,0.001932877,0.494816406,126.673,10.12957525,
107.0573333,294.9641081,96.061436,0.00197142,0.504683594,129.199,10.33157021,
107.0573333,294.9641081,96.10242,0.000162247,0.041535156,10.633,0.850282015,
107.07225,294.9640998,95.77,0.011990463,3.069558594,17.807,62.83810393,
107.07225,294.9640998,95.7918,0.000287018,0.073476563,18.81,1.504166716,
107.07225,294.9640998,95.798776,0.000225677,0.057773438,14.79,1.182702059,
107.07225,294.9640998,95.806624,0.000217712,0.055734375,14.268,1.140959634,
107.07225,294.9640998,95.8136,0.000176987,0.045308594,11.599,0.927529492,
107.07225,294.9640998,95.821449,0.000202942,0.051953125,13.3,1.063552224,
107.07225,294.9640998,95.827553,0.000160156,0.041,10.496,0.839326627,
107.07225,294.9640998,95.835401,0.000164795,0.0421875,10.8,0.863636392,
107.07225,294.9640998,95.842377,0.000170303,0.043597656,11.161,0.892504238,
107.07225,294.9640998,95.851097,0.000162781,0.041671875,10.668,0.853080836,
107.07225,294.9640998,95.911265,0.000139709,0.035765625,9.156,0.732171741,
107.07225,294.9640998,95.960969,0.000658295,0.168523438,43.142,3.449907521,
107.07225,294.9640998,95.973178,0.000281921,0.072171875,18.476,1.477457961,
107.07225,294.9640998,95.996722,0.000208206,0.053300781,13.645,1.091140608,
107.07225,294.9640998,96.008058,0.000136383,0.034914063,8.938,0.714739081,
107.07225,294.9640998,96.027242,0.000840179,0.215085938,55.062,4.403106206,
107.07225,294.9640998,96.03509,0.000754669,0.193195313,49.458,3.954974878,
107.07225,294.9640998,96.051658,0.002263229,0.579386719,148.323,11.86084635,
107.07225,294.9640998,96.066482,0.001142899,0.292582031,74.901,5.989558279,
107.07225,294.9640998,96.079562,0.000175491,0.044925781,11.501,0.919692791,
107.07225,294.9640998,96.09613,0.000130997,0.033535156,8.585,0.686510965,
107.0871667,294.9640915,95.77,0.00937764,2.400675781,102.573,49.14514893,
107.0871667,294.9640915,95.783217,0.000697266,0.1785,45.696,3.654141535,
107.0871667,294.9640915,95.796434,0.000132477,0.033914063,8.682,0.6942677,
107.0871667,294.9640915,95.802602,0.000133102,0.034074219,8.723,0.697546319,
107.0871667,294.9640915,95.822867,0.00010611,0.027164063,6.954,0.556085877,
